Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Par Value,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,Duration,YTM (%),FX Rate,Maturity,Coupon (%),Mod. Duration,Yield to Call (%),Yield to Worst (%),Real Duration,Real YTM (%),Market Currency,Effective Date,Accrual Date
"CREDIT INDUSTRIEL ET COMMERCIAL SA","Cash and/or Derivatives","Cash","8,023,799.41","0.15","8,023,799.41","8,000,000.00","22536UB25","-","-","100.01","United States","-","USD","0.03","0.09","1.00","Feb 26, 2021","0.40","0.03","-","0.09","0.03","0.09","USD","Jun 01, 2020","Jun 01, 2020"
"HSBC BANK USA NA","Cash and/or Derivatives","Cash","8,017,265.58","0.15","8,017,265.58","8,000,000.00","40435RKB6","-","-","100.12","United States","-","USD","0.75","0.22","1.00","Nov 17, 2021","0.38","0.76","-","0.22","0.76","0.22","USD","Nov 18, 2020","Nov 18, 2020"
"CREDIT SUISSE AG (NEW YORK BRANCH)","Cash and/or Derivatives","Cash","8,011,977.78","0.15","8,011,977.78","8,000,000.00","22549L7L3","-","-","100.12","United States","-","USD","0.00","0.22","1.00","Nov 16, 2021","0.35","0.75","-","0.22","0.75","0.22","USD","Oct 21, 2020","Oct 21, 2020"
"ROYAL BANK OF CANADA (NEW YORK BRA","Cash and/or Derivatives","Cash","8,009,945.98","0.15","8,009,945.98","8,000,000.00","78012UVN2","-","-","100.08","United States","-","USD","0.18","0.21","1.00","Apr 23, 2021","0.67","0.18","-","0.21","0.18","0.21","USD","Apr 23, 2020","Apr 23, 2020"
"WESTPAC BANKING CORP","Cash and/or Derivatives","Cash","8,006,654.47","0.15","8,006,654.47","8,000,000.00","9612C4L82","-","-","100.03","United States","-","USD","0.03","0.07","1.00","May 28, 2021","0.22","0.28","-","0.07","0.28","0.07","USD","Jun 04, 2020","Jun 04, 2020"
"STANDARD CHARTERED BANK (NEW YORK","Cash and/or Derivatives","Cash","8,003,337.10","0.15","8,003,337.10","8,000,000.00","85325VA67","-","-","100.02","United States","-","USD","0.19","0.19","1.00","Apr 28, 2021","0.32","0.20","-","0.19","0.20","0.19","USD","Oct 28, 2020","Oct 28, 2020"
"GOLDMAN SACHS INTERNATIONAL","Cash and/or Derivatives","Cash","7,999,246.00","0.15","7,999,246.00","8,000,000.00","38150TQH0","-","-","99.99","United Kingdom","-","USD","0.08","0.12","1.00","Mar 17, 2021","0.00","0.09","-","0.12","0.09","0.12","USD","Dec 17, 2020","Dec 17, 2020"
"STANDARD CHARTERED BANK RegS","Cash and/or Derivatives","Cash","7,990,113.57","0.15","7,990,113.57","8,000,000.00","-","XS2226242159","-","99.88","United Kingdom","-","USD","0.53","0.23","1.00","Aug 27, 2021","0.00","0.53","-","0.23","0.53","0.23","USD","Aug 28, 2020","Aug 28, 2020"
"SVENSKA HANDELSBANKEN AB","Cash and/or Derivatives","Cash","7,986,561.11","0.15","7,986,561.11","8,000,000.00","86960JZ81","-","-","99.83","Sweden","-","USD","0.81","0.21","1.00","Dec 08, 2021","0.00","0.81","-","0.21","0.81","0.21","USD","Dec 08, 2020","Dec 08, 2020"
"BPCE SA","Cash and/or Derivatives","Cash","7,986,384.00","0.15","7,986,384.00","8,000,000.00","05571BZ97","-","-","99.83","France","-","USD","0.81","0.21","1.00","Dec 09, 2021","0.00","0.81","-","0.21","0.81","0.21","USD","Dec 09, 2020","Dec 09, 2020"
"NORDEA BANK ABP (NEW YORK BRANCH)","Financial Institutions","Fixed Income","7,985,987.87","0.15","7,985,987.87","8,000,000.00","65558T3N3","US65558T3N34","-","99.81","Finland","-","USD","1.94","0.40","1.00","Jan 27, 2023","0.30","1.94","-","0.40","1.94","0.40","USD","Jan 28, 2021","Jan 28, 2021"
"VOLKSWAGEN AMER FIN","Cash and/or Derivatives","Cash","7,968,019.34","0.15","7,968,019.34","8,000,000.00","92866BYA7","-","-","99.60","United States","-","USD","0.73","0.54","1.00","Nov 10, 2021","0.00","0.73","-","0.54","0.73","0.54","USD","Nov 16, 2020","Nov 16, 2020"
"BANK OF AMERICA SECURITIES INC","Cash and/or Derivatives","Cash","7,905,335.39","0.15","7,905,335.39","7,900,000.00","06050TMV1","-","-","100.01","United States","-","USD","0.00","0.00","1.00","Jan 10, 2022","0.31","0.00","-","0.00","0.00","0.00","USD","Dec 10, 2020","Dec 10, 2020"
"BROOKFIELD BRP HOLDINGS (CANADA) I","Cash and/or Derivatives","Cash","7,898,604.77","0.15","7,898,604.77","7,900,000.00","11284WQN6","-","-","99.98","Canada","-","USD","0.09","0.19","1.00","Mar 22, 2021","0.00","0.10","-","0.19","0.10","0.19","USD","Jan 22, 2021","Jan 22, 2021"
"NEXTERA ENERGY CAPITAL HOLDINGS IN","Cash and/or Derivatives","Cash","7,848,613.60","0.15","7,848,613.60","7,850,000.00","65339MQN9","-","-","99.98","United States","-","USD","0.09","0.19","1.00","Mar 22, 2021","0.00","0.10","-","0.19","0.10","0.19","USD","Feb 02, 2021","Feb 02, 2021"
"ENTERPRISE PRODUCTS OPERATING LLC","Industrial","Fixed Income","7,802,528.39","0.15","7,802,528.39","7,565,000.00","29379VBS1","US29379VBS16","BF39VP0","102.99","United States","-","USD","0.95","0.37","1.00","Feb 01, 2022","3.50","0.95","-","0.37","0.95","0.37","USD","Oct 11, 2018","Oct 11, 2018"
"HYUNDAI CAPITAL AMERICA MTN 144A","Industrial","Fixed Income","7,797,579.30","0.15","7,797,579.30","7,560,000.00","44891ABE6","US44891ABE64","-","103.10","Korea (South)","-","USD","1.95","0.79","1.00","Feb 10, 2023","2.38","1.94","-","0.79","1.94","0.79","USD","Feb 10, 2020","Feb 10, 2020"
"ENEL FINANCE AMERICA LLC","Cash and/or Derivatives","Cash","7,669,980.80","0.14","7,669,980.80","7,680,000.00","29279GUM7","-","-","99.87","United States","-","USD","0.42","0.30","1.00","Jul 21, 2021","0.00","0.43","-","0.30","0.43","0.30","USD","Jan 19, 2021","Jan 19, 2021"
"ENEL FINANCE AMERICA LLC","Cash and/or Derivatives","Cash","7,669,355.52","0.14","7,669,355.52","7,680,000.00","29279GUU9","-","-","99.86","United States","-","USD","0.44","0.31","1.00","Jul 28, 2021","0.00","0.45","-","0.31","0.45","0.31","USD","Jan 19, 2021","Jan 19, 2021"
"XCEL ENERGY INC","Utility","Fixed Income","7,590,529.04","0.14","7,590,529.04","7,560,000.00","98389BAZ3","US98389BAZ31","-","100.21","United States","-","USD","2.62","0.42","1.00","Oct 15, 2023","0.50","2.64","-","0.42","2.55","0.42","USD","Sep 25, 2020","Sep 25, 2020"
"TELUS CORP","Cash and/or Derivatives","Cash","7,590,149.13","0.14","7,590,149.13","7,600,000.00","87974PUL5","-","-","99.87","Canada","-","USD","0.42","0.30","1.00","Jul 20, 2021","0.00","0.43","-","0.30","0.43","0.30","USD","Jan 22, 2021","Jan 22, 2021"
"KOOKMIN BANK (NEW YORK)","Cash and/or Derivatives","Cash","7,510,807.69","0.14","7,510,807.69","7,500,000.00","48668MM75","US48668MM750","-","100.11","United States","-","USD","0.18","0.34","1.00","Oct 22, 2021","0.52","0.68","-","0.34","0.68","0.34","USD","Oct 20, 2020","Oct 20, 2020"
"SVENSKA HANDELSBANKEN AB (NEW YORK","Cash and/or Derivatives","Cash","7,507,876.05","0.14","7,507,876.05","7,500,000.00","86959RGY0","US86959RGY09","-","100.05","Sweden","-","USD","0.08","0.16","1.00","Jun 16, 2021","0.33","0.33","-","0.16","0.33","0.16","USD","Jun 16, 2020","Jun 16, 2020"
"MACQUARIE BANK LTD MTN 144A","Financial Institutions","Fixed Income","7,472,196.35","0.14","7,472,196.35","7,460,000.00","55608PBG8","US55608PBG81","-","100.09","Australia","-","USD","1.82","0.39","1.00","Dec 16, 2022","0.44","1.82","-","0.39","1.82","0.39","USD","Dec 16, 2020","Dec 16, 2020"
"WESTPAC BANKING CORP","Financial Institutions","Fixed Income","7,380,940.35","0.14","7,380,940.35","7,245,000.00","961214DA8","US961214DA83","BYMZFW7","100.89","Australia","-","USD","0.50","0.24","1.00","Aug 19, 2021","2.00","0.50","-","0.24","0.50","0.24","USD","Aug 19, 2016","Aug 19, 2016"
"TELUS CORP","Cash and/or Derivatives","Cash","7,381,007.60","0.14","7,381,007.60","7,390,000.00","87974PUD3","-","-","99.88","Canada","-","USD","0.40","0.30","1.00","Jul 13, 2021","0.00","0.41","-","0.30","0.41","0.30","USD","Jan 22, 2021","Jan 22, 2021"
"BPCE SA 144A","Financial Institutions","Fixed Income","7,327,205.97","0.14","7,327,205.97","7,300,000.00","05578AAR9","US05578AAR95","-","100.24","France","-","USD","0.00","0.28","1.00","Feb 17, 2022","0.51","0.00","-","0.28","0.00","0.28","USD","Feb 18, 2020","Feb 18, 2020"
"BROOKFIELD BRP HOLDINGS (CANADA) I","Cash and/or Derivatives","Cash","7,318,508.75","0.14","7,318,508.75","7,320,000.00","11284WQS5","-","-","99.98","Canada","-","USD","0.10","0.19","1.00","Mar 26, 2021","0.00","0.11","-","0.19","0.11","0.19","USD","Jan 27, 2021","Jan 27, 2021"
"ENBRIDGE (US) INC","Cash and/or Derivatives","Cash","7,264,894.03","0.14","7,264,894.03","7,269,000.00","29251USA7","-","-","99.94","United States","-","USD","0.23","0.25","1.00","May 10, 2021","0.00","0.23","-","0.25","0.23","0.25","USD","May 15, 2017","May 15, 2017"
"NATIONAL GRID HOLDINGS INC","Cash and/or Derivatives","Cash","7,248,523.02","0.14","7,248,523.02","7,250,000.00","63627AQS0","-","-","99.98","United States","-","USD","0.10","0.19","1.00","Mar 26, 2021","0.00","0.11","-","0.19","0.11","0.19","USD","Jan 14, 2021","Jan 14, 2021"
"ABBVIE INC","Industrial","Fixed Income","7,246,415.56","0.14","7,246,415.56","7,000,000.00","00287YCR8","US00287YCR80","-","102.67","United States","-","USD","0.57","1.74","1.00","Dec 15, 2021","5.00","0.81","-","0.41","0.58","0.41","USD","Nov 19, 2020","Jun 15, 2020"
"FIDELITY NATL INFO SERV","Cash and/or Derivatives","Cash","7,199,049.60","0.14","7,199,049.60","7,200,000.00","31621YQF9","-","-","99.99","United States","-","USD","0.07","0.18","1.00","Mar 15, 2021","0.00","0.08","-","0.18","0.08","0.18","USD","Jan 19, 2021","Jan 19, 2021"
"BARCLAYS BANK PLC (NEW YORK BRANCH","Cash and/or Derivatives","Cash","7,088,390.39","0.13","7,088,390.39","7,000,000.00","06742TRG3","-","-","100.05","United States","-","USD","0.04","0.11","1.00","Mar 03, 2021","1.25","0.04","-","0.11","0.04","0.11","USD","Mar 03, 2020","Mar 03, 2020"
"BANQUE FEDERATIVE DU CREDIT MUTUEL 144A","Financial Institutions","Fixed Income","7,059,734.51","0.13","7,059,734.51","7,000,000.00","06675FAU1","US06675FAU12","-","100.72","France","-","USD","0.42","0.29","1.00","Jul 21, 2021","1.96","0.43","-","0.29","0.43","0.29","USD","Jan 21, 2020","Jan 21, 2020"
"GOLDMAN SACHS GROUP INC/THE","Financial Institutions","Fixed Income","7,027,767.66","0.13","7,027,767.66","7,000,000.00","38141GXK5","US38141GXK56","-","100.25","United States","-","USD","0.01","0.84","1.00","Nov 17, 2023","0.60","0.24","-","0.84","0.25","0.84","USD","Nov 19, 2020","Nov 19, 2020"
"HSBC BANK PLC","Cash and/or Derivatives","Cash","7,010,026.04","0.13","7,010,026.04","7,000,000.00","40433FRR2","-","-","100.06","United Kingdom","-","USD","0.03","0.21","1.00","Aug 31, 2021","0.36","0.54","-","0.21","0.54","0.21","USD","Sep 01, 2020","Sep 01, 2020"
"CREDIT AGRICOLE CORPORATE AND INVE","Cash and/or Derivatives","Cash","7,009,049.31","0.13","7,009,049.31","7,000,000.00","22532XNT1","US22532XNT18","-","100.09","United States","-","USD","0.16","0.20","1.00","Jul 15, 2021","0.45","0.41","-","0.20","0.41","0.20","USD","Jan 15, 2020","Jan 15, 2020"
"CATERPILLAR FINANCIAL SERVICES COR MTN","Industrial","Fixed Income","7,008,557.11","0.13","7,008,557.11","7,000,000.00","14913Q2Z1","US14913Q2Z10","-","100.02","United States","-","USD","0.05","0.17","1.00","Mar 08, 2021","0.53","0.06","-","0.17","0.06","0.17","USD","Sep 06, 2019","Sep 06, 2019"
"MIZUHO BANK LTD (NEW YORK BRANCH)","Cash and/or Derivatives","Cash","7,007,968.16","0.13","7,007,968.16","7,000,000.00","60710AU26","-","-","100.03","United States","-","USD","0.30","0.17","1.00","Jun 04, 2021","0.28","0.30","-","0.17","0.30","0.17","USD","Nov 04, 2020","Nov 04, 2020"
"MITSUBISHI UFJ TRUST AND BANKING C","Cash and/or Derivatives","Cash","7,006,675.08","0.13","7,006,675.08","7,000,000.00","60683BM75","-","-","100.01","United States","-","USD","0.07","0.13","1.00","Mar 12, 2021","0.25","0.07","-","0.13","0.07","0.13","USD","Oct 13, 2020","Oct 13, 2020"
"CATERPILLAR FINANCIAL SERVICES COR MTN","Industrial","Fixed Income","7,005,981.80","0.13","7,005,981.80","7,000,000.00","14913Q3D9","US14913Q3D98","-","100.08","United States","-","USD","0.23","0.29","1.00","Nov 12, 2021","0.40","0.24","-","0.29","0.24","0.29","USD","Jan 13, 2020","Jan 13, 2020"
"AMERICAN HONDA FINANCE CORPORATION MTN","Industrial","Fixed Income","7,004,393.18","0.13","7,004,393.18","7,000,000.00","02665WDQ1","US02665WDQ15","BL65NW8","100.04","United States","-","USD","0.18","0.28","1.00","Jan 21, 2022","0.34","0.18","-","0.28","0.18","0.28","USD","Oct 21, 2020","Oct 21, 2020"
"UBS AG (LONDON BRANCH) MTN 144A","Financial Institutions","Fixed Income","7,000,262.50","0.13","7,000,262.50","7,000,000.00","902674YB0","US902674YB01","-","100.00","Switzerland","-","USD","2.96","0.45","1.00","Feb 09, 2024","0.45","2.96","-","0.45","2.96","0.45","USD","Feb 09, 2021","Feb 09, 2021"
"TRI-PARTY BOFA SECURITIES INC.","Cash and/or Derivatives","Cash","7,000,000.00","0.13","7,000,000.00","7,000,000.00","-","-","-","100.00","United States","-","USD","0.00","0.67","1.00","-","0.67","0.00","-","0.67","0.00","0.67","USD","Feb 12, 2021","Feb 12, 2021"
"ASB FINANCE LTD LONDON","Cash and/or Derivatives","Cash","6,995,692.67","0.13","6,995,692.67","7,000,000.00","0020P2UN4","-","-","99.94","United Kingdom","-","USD","0.43","0.14","1.00","Jul 22, 2021","0.00","0.43","-","0.14","0.43","0.14","USD","Dec 10, 2020","Dec 10, 2020"
"PURE GROVE FUNDING","Cash and/or Derivatives","Cash","6,993,364.00","0.13","6,993,364.00","7,000,000.00","74625TT71","-","-","99.91","Canada","-","USD","0.30","0.31","1.00","Jun 07, 2021","0.00","0.31","-","0.31","0.31","0.31","USD","Dec 07, 2020","Dec 07, 2020"
"ANTALIS SA","Cash and/or Derivatives","Cash","6,987,939.00","0.13","6,987,939.00","7,000,000.00","03664AV39","-","-","99.83","France","-","USD","0.46","0.37","1.00","Aug 03, 2021","0.00","0.46","-","0.37","0.46","0.37","USD","Feb 01, 2021","Feb 01, 2021"
"CREDIT SUISSE AG (NEW YORK BRANCH) MTN","Financial Institutions","Fixed Income","6,987,598.55","0.13","6,987,598.55","6,855,000.00","22550L2A8","US22550L2A85","BJYCWZ3","101.39","Switzerland","-","USD","0.73","0.22","1.00","Nov 12, 2021","2.10","0.73","-","0.22","0.73","0.22","USD","Nov 12, 2019","Nov 12, 2019"
"ALINGHI FUNDING CO LLC","Cash and/or Derivatives","Cash","6,984,131.00","0.13","6,984,131.00","7,000,000.00","01626FX86","-","-","99.77","United States","-","USD","0.64","0.35","1.00","Oct 08, 2021","0.00","0.64","-","0.35","0.64","0.35","USD","Jan 20, 2021","Jan 20, 2021"
"RIDGEFIELD FUNDING COMPANY LLC","Cash and/or Derivatives","Cash","6,983,459.00","0.13","6,983,459.00","7,000,000.00","76582JY24","-","-","99.76","United States","-","USD","0.71","0.33","1.00","Nov 02, 2021","0.00","0.71","-","0.33","0.71","0.33","USD","Feb 01, 2021","Feb 01, 2021"
"MASSMUTUAL GLOBAL FUNDING II 144A","Financial Institutions","Fixed Income","6,966,069.17","0.13","6,966,069.17","6,900,000.00","57629WBY5","US57629WBY57","BD3B0M2","100.29","United States","-","USD","0.16","0.26","1.00","Apr 15, 2021","2.00","0.16","-","0.26","0.16","0.26","USD","Apr 15, 2016","Apr 15, 2016"
"SWEDBANK AB 144A","Financial Institutions","Fixed Income","6,835,658.84","0.13","6,835,658.84","6,680,000.00","87020PAK3","US87020PAK30","-","102.06","Sweden","-","USD","2.26","0.40","1.00","Jun 02, 2023","1.30","2.26","-","0.40","2.26","0.40","USD","Jun 02, 2020","Jun 02, 2020"
"ENTERPRISE PRODUCTS OPERATING LLC","Cash and/or Derivatives","Cash","6,724,551.66","0.13","6,724,551.66","6,725,000.00","29380BQ31","-","-","99.99","United States","-","USD","0.04","0.16","1.00","Mar 03, 2021","0.00","0.05","-","0.16","0.05","0.16","USD","Feb 11, 2021","Feb 11, 2021"
"ENEL FINANCE AMERICA LLC","Cash and/or Derivatives","Cash","6,642,261.99","0.13","6,642,261.99","6,650,000.00","29279GU88","-","-","99.88","United States","-","USD","0.39","0.30","1.00","Jul 08, 2021","0.00","0.39","-","0.30","0.39","0.30","USD","Jan 06, 2021","Jan 06, 2021"
"TOYOTA MOTOR CREDIT CORP MTN","Industrial","Fixed Income","6,603,030.66","0.12","6,603,030.66","6,580,000.00","89236THD0","US89236THD00","-","100.32","United States","-","USD","1.42","0.23","1.00","Jul 22, 2022","0.45","1.43","-","0.23","1.43","0.23","USD","Jul 23, 2020","Jul 23, 2020"
"CREDIT SUISSE AG (NEW YORK BRANCH)","Financial Institutions","Fixed Income","6,543,607.00","0.12","6,543,607.00","6,300,000.00","22550L2B6","US22550L2B68","-","102.88","Switzerland","-","USD","1.12","0.28","1.00","Apr 08, 2022","2.80","1.12","-","0.28","1.12","0.28","USD","Apr 09, 2020","Apr 09, 2020"
"NORDEA BANK ABP (NEW YORK BRANCH)","Cash and/or Derivatives","Cash","6,518,500.54","0.12","6,518,500.54","6,500,000.00","65558TSH9","US65558TSH94","-","100.23","United States","-","USD","0.14","0.20","1.00","Jan 07, 2022","0.50","0.89","-","0.20","0.89","0.20","USD","Jan 09, 2020","Jan 09, 2020"
"CREDIT AGRICOLE CORPORATE AND INVE","Cash and/or Derivatives","Cash","6,506,990.69","0.12","6,506,990.69","6,500,000.00","22532XPE2","US22532XPE21","-","100.11","United States","-","USD","0.25","0.33","1.00","Nov 15, 2021","0.46","0.74","-","0.33","0.74","0.33","USD","Feb 14, 2020","Feb 14, 2020"
"BROOKFIELD BRP HOLDINGS (CANADA) I","Cash and/or Derivatives","Cash","6,499,566.66","0.12","6,499,566.66","6,500,000.00","11284WQ30","-","-","99.99","Canada","-","USD","0.04","0.16","1.00","Mar 03, 2021","0.00","0.05","-","0.16","0.05","0.16","USD","Feb 03, 2021","Feb 03, 2021"
"SUMITOMO MITSUI BANKING CORP (NEW","Financial Institutions","Fixed Income","6,492,458.43","0.12","6,492,458.43","6,476,000.00","86565BXW6","US86565BXW61","-","100.03","Japan","-","USD","0.13","0.34","1.00","Apr 06, 2021","0.59","0.14","-","0.34","0.14","0.34","USD","Apr 04, 2019","Apr 04, 2019"
"SVENSKA HANDELSBANKEN AB MTN 144A","Financial Institutions","Fixed Income","6,356,306.01","0.12","6,356,306.01","6,310,000.00","86959LAF0","US86959LAF04","-","100.65","Sweden","-","USD","2.35","0.35","1.00","Jun 30, 2023","0.63","2.35","-","0.35","2.35","0.35","USD","Jun 30, 2020","Jun 30, 2020"
"UBS AG (LONDON BRANCH) 144A","Financial Institutions","Fixed Income","6,216,559.39","0.12","6,216,559.39","6,085,000.00","902674YA2","US902674YA28","-","101.60","Switzerland","-","USD","1.08","0.39","1.00","Apr 21, 2022","1.75","1.17","-","0.29","1.08","0.29","USD","Apr 21, 2020","Apr 21, 2020"
"RAYTHEON TECHNOLOGIES CORPORATION","Industrial","Fixed Income","6,215,366.67","0.12","6,215,366.67","6,000,000.00","75513ECE9","US75513ECE95","-","102.42","United States","-","USD","0.98","0.55","1.00","Mar 15, 2022","2.80","1.06","-","0.37","0.98","0.37","USD","Dec 08, 2020","Sep 15, 2020"
"MIZUHO FLOATER / RESIDUAL TR V 144A","Cash and/or Derivatives","Cash","6,201,382.68","0.12","6,201,382.68","6,200,000.00","60700HDY2","US60700HDY27","-","100.00","United States","-","USD","0.00","0.54","1.00","Jul 01, 2025","0.54","0.00","-","0.54","0.00","0.54","USD","Jul 16, 2020","Jul 16, 2020"
"ROGERS COMMUNICATIONS INC","Cash and/or Derivatives","Cash","6,159,393.77","0.12","6,159,393.77","6,170,000.00","77511LVS9","-","-","99.83","Canada","-","USD","0.52","0.32","1.00","Aug 26, 2021","0.00","0.53","-","0.32","0.53","0.32","USD","Aug 25, 2020","Aug 25, 2020"
"MORGAN STANLEY MTN","Financial Institutions","Fixed Income","6,143,937.50","0.12","6,143,937.50","6,000,000.00","61746BED4","US61746BED47","BZ3FFF6","101.75","United States","-","USD","0.74","0.30","1.00","Nov 17, 2021","2.63","0.75","-","0.30","0.75","0.30","USD","Nov 17, 2016","Nov 17, 2016"
"BANK OF NOVA SCOTIA","Financial Institutions","Fixed Income","6,111,311.66","0.12","6,111,311.66","6,021,000.00","064159LG9","US064159LG95","BFFZHG9","100.49","Canada","-","USD","0.17","0.35","1.00","Apr 20, 2021","3.13","0.18","-","0.35","0.18","0.35","USD","Apr 20, 2018","Apr 20, 2018"
"SKANDINAVISKA ENSKILDA BANKEN AB","Financial Institutions","Fixed Income","6,076,682.50","0.11","6,076,682.50","6,000,000.00","830505AR4","US830505AR41","BZ58D04","100.18","Sweden","-","USD","0.07","0.42","1.00","Mar 15, 2021","2.63","0.08","-","0.42","0.08","0.42","USD","Mar 15, 2016","Mar 15, 2016"
"ENTERPRISE PRODUCTS OPERATING LLC","Cash and/or Derivatives","Cash","6,059,337.95","0.11","6,059,337.95","6,060,000.00","29380BQB3","-","-","99.99","United States","-","USD","0.06","0.17","1.00","Mar 11, 2021","0.00","0.07","-","0.17","0.07","0.17","USD","Feb 11, 2021","Feb 11, 2021"
"NEXTERA ENERGY CAPITAL HOLDINGS IN","Utility","Fixed Income","6,058,453.22","0.11","6,058,453.22","5,925,000.00","65339KAS9","US65339KAS96","BJVHXQ9","101.15","United States","-","USD","0.53","0.27","1.00","Sep 01, 2021","2.40","0.54","-","0.27","0.54","0.27","USD","Aug 08, 2019","Aug 08, 2019"
"MUFG BANK LTD (NEW YORK BRANCH)","Cash and/or Derivatives","Cash","6,014,419.07","0.11","6,014,419.07","6,000,000.00","55380THL7","-","-","100.07","United States","-","USD","0.50","0.20","1.00","Aug 16, 2021","0.34","0.50","-","0.20","0.50","0.20","USD","Aug 20, 2020","Aug 20, 2020"
"TRI-PARTY MIZUHO SECURITIES USA LL","Cash and/or Derivatives","Cash","6,000,000.00","0.11","6,000,000.00","6,000,000.00","-","-","-","100.00","United States","-","USD","0.00","0.66","1.00","-","0.66","0.00","-","0.66","0.00","0.66","USD","Aug 28, 2018","Aug 28, 2018"
"SUNCOR ENERGY INC.","Cash and/or Derivatives","Cash","5,996,610.83","0.11","5,996,610.83","6,000,000.00","86723ASA1","-","-","99.94","Canada","-","USD","0.23","0.25","1.00","May 10, 2021","0.00","0.23","-","0.25","0.23","0.25","USD","Feb 08, 2021","Feb 08, 2021"
"COLLAT CP FLEX CO LLC","Cash and/or Derivatives","Cash","5,985,882.00","0.11","5,985,882.00","6,000,000.00","19423JZ67","-","-","99.76","United States","-","USD","0.80","0.29","1.00","Dec 06, 2021","0.00","0.80","-","0.29","0.80","0.29","USD","Dec 09, 2020","Dec 09, 2020"
"ING BANK NV 144A","Financial Institutions","Fixed Income","5,917,762.45","0.11","5,917,762.45","5,865,000.00","449786BJ0","US449786BJ07","BDGM1F2","100.89","Netherlands","-","USD","0.50","0.25","1.00","Aug 15, 2021","2.05","0.50","-","0.25","0.50","0.25","USD","Aug 15, 2016","Aug 15, 2016"
"CARMX_20-3 A2A","ABS","Fixed Income","5,869,233.55","0.11","5,869,233.55","5,860,763.00","14315FAB3","US14315FAB31","-","100.14","United States","-","USD","0.34","0.07","1.00","Jun 15, 2023","0.49","0.34","-","0.07","0.34","0.07","USD","Jul 22, 2020","Jul 22, 2020"
"AMERICAN HONDA FINANCE CORPORATION MTN","Industrial","Fixed Income","5,829,927.13","0.11","5,829,927.13","5,790,000.00","02665WDP3","US02665WDP32","-","100.56","United States","-","USD","0.06","0.40","1.00","Sep 08, 2023","0.65","0.05","-","0.40","0.05","0.40","USD","Sep 10, 2020","Sep 10, 2020"
"ENTERPRISE PRODUCTS OPERATING LLC","Industrial","Fixed Income","5,781,671.51","0.11","5,781,671.51","5,716,000.00","29379VBK8","US29379VBK89","BD073R9","100.19","United States","-","USD","0.16","1.67","1.00","Apr 15, 2021","2.85","0.16","-","0.69","0.09","0.69","USD","Apr 13, 2016","Apr 13, 2016"
"ABBVIE INC","Industrial","Fixed Income","5,667,738.70","0.11","5,667,738.70","5,442,000.00","00287YCS6","US00287YCS63","-","102.70","United States","-","USD","0.89","0.93","1.00","Mar 15, 2022","3.45","1.05","-","0.48","0.89","0.48","USD","Nov 19, 2020","Sep 15, 2020"
"NEW YORK N Y","Local Authority","Fixed Income","5,591,216.83","0.11","5,591,216.83","5,575,000.00","64966QRF9","US64966QRF99","-","100.24","United States","-","USD","1.45","0.26","1.00","Aug 01, 2022","0.43","1.45","-","0.26","1.45","0.26","USD","Jan 06, 2021","Jan 06, 2021"
"SOCIETE GENERALE SA MTN 144A","Financial Institutions","Fixed Income","5,525,644.37","0.10","5,525,644.37","5,460,000.00","83368RAG7","US83368RAG74","BYQCQY3","100.31","France","-","USD","0.14","0.33","1.00","Apr 08, 2021","2.50","0.14","-","0.33","0.14","0.33","USD","Apr 08, 2016","Apr 08, 2016"
"HITACHI CAP AMER CORP","Cash and/or Derivatives","Cash","5,470,492.41","0.10","5,470,492.41","5,471,000.00","43357LQ88","-","-","99.99","United States","-","USD","0.05","0.17","1.00","Mar 08, 2021","0.00","0.06","-","0.17","0.06","0.17","USD","Feb 05, 2021","Feb 05, 2021"
"CREDIT SUISSE AG (NEW YORK BRANCH)","Financial Institutions","Fixed Income","5,341,628.74","0.10","5,341,628.74","5,335,000.00","22550L2E0","US22550L2E08","-","100.11","Switzerland","-","USD","2.94","0.46","1.00","Feb 02, 2024","0.50","2.94","-","0.46","2.94","0.46","USD","Feb 02, 2021","Feb 02, 2021"
"DAIMLER FINANCE NORTH AMERICA LLC 144A","Industrial","Fixed Income","5,235,166.67","0.10","5,235,166.67","5,000,000.00","233851DR2","US233851DR29","BYZMKR5","103.06","Germany","-","USD","0.99","0.38","1.00","Feb 22, 2022","3.40","0.99","-","0.38","0.99","0.38","USD","Feb 22, 2019","Feb 22, 2019"
"FORDO_20-B A2","ABS","Fixed Income","5,227,071.94","0.10","5,227,071.94","5,220,757.00","34533GAB5","US34533GAB59","-","100.12","United States","-","USD","0.34","0.18","1.00","Feb 15, 2023","0.50","0.34","-","0.18","0.34","0.18","USD","Jun 19, 2020","Jun 19, 2020"
"BMW US CAPITAL LLC 144A","Industrial","Fixed Income","5,201,036.11","0.10","5,201,036.11","5,000,000.00","05565EBF1","US05565EBF16","BK8Y5S6","103.02","Germany","-","USD","1.13","0.34","1.00","Apr 14, 2022","2.95","1.14","-","0.34","1.14","0.34","USD","Apr 18, 2019","Apr 18, 2019"
"CITIGROUP INC","Financial Institutions","Fixed Income","5,175,695.83","0.10","5,175,695.83","5,000,000.00","172967LG4","US172967LG49","BF1ZBP0","102.67","United States","-","USD","1.08","0.50","1.00","Apr 25, 2022","2.75","1.17","-","0.34","1.09","0.34","USD","Apr 25, 2017","Apr 25, 2017"
