Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Par Value,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,Duration,YTM (%),FX Rate,Maturity,Coupon (%),Mod. Duration,Yield to Call (%),Yield to Worst (%),Real Duration,Real YTM (%),Market Currency,Effective Date,Accrual Date
"CAPITAL ONE BANK USA NA / CAPITAL","Corporates","Fixed Income","697,826.20","0.05","697,826.20","690,000.00","14042E3Y4","US14042E3Y48","BPN6731","100.58","United States","-","USD","0.23","1.08","1.00","Jul 23, 2021","2.95","0.31","-","0.41","0.23","0.41","USD","Jul 24, 2014","Jul 24, 2014"
"FLORIDA POWER CORPORATION","Corporates","Fixed Income","684,869.62","0.05","684,869.62","680,000.00","341099CP2","US341099CP25","B6VHSX0","100.32","United States","-","USD","0.12","2.22","1.00","Aug 15, 2021","3.10","0.37","-","0.47","0.12","0.47","USD","Aug 18, 2011","Aug 18, 2011"
"FIRST NIAGARA FINANCIAL GROUP INC.","Corporates","Fixed Income","635,601.15","0.04","635,601.15","595,000.00","33582VAC2","US33582VAC28","B629M66","104.69","United States","-","USD","0.69","0.58","1.00","Dec 15, 2021","7.25","0.69","-","0.58","0.69","0.58","USD","Dec 13, 2011","Dec 13, 2011"
"CLOROX COMPANY","Corporates","Fixed Income","573,659.00","0.04","573,659.00","554,000.00","189054AS8","US189054AS87","B3M1XV3","102.11","United States","-","USD","0.62","0.40","1.00","Nov 15, 2021","3.80","0.61","-","0.40","0.61","0.40","USD","Nov 17, 2011","Nov 17, 2011"
"PECO ENERGY CO","Corporates","Fixed Income","539,154.71","0.04","539,154.71","536,000.00","693304AU1","US693304AU17","BYVR0Z2","100.51","United States","-","USD","0.38","0.57","1.00","Sep 15, 2021","1.70","0.45","-","0.32","0.37","0.32","USD","Sep 21, 2016","Sep 21, 2016"
"PHILIP MORRIS INTERNATIONAL INC","Corporates","Fixed Income","453,870.70","0.03","453,870.70","445,000.00","718172AK5","US718172AK54","B4VNVB3","100.46","United States","-","USD","0.13","0.53","1.00","May 17, 2021","4.13","0.13","-","0.53","0.13","0.53","USD","May 16, 2011","May 16, 2011"
"WISCONSIN ELECTRIC POWER CO","Corporates","Fixed Income","433,866.63","0.03","433,866.63","431,000.00","976656CD8","US976656CD84","B6Q8LP1","100.53","United States","-","USD","0.21","1.77","1.00","Sep 15, 2021","2.95","0.45","-","0.35","0.21","0.35","USD","Sep 13, 2011","Sep 13, 2011"
"BOEING COMPANY","Corporates","Fixed Income","222,232.70","0.02","222,232.70","214,000.00","097023AD7","US097023AD79","2336822","102.73","United States","-","USD","0.38","1.37","1.00","Aug 15, 2021","8.75","0.37","-","1.37","0.37","1.37","USD","Aug 15, 1991","Aug 15, 1991"
"DOMINION RESOURCES INC/VA","Corporates","Fixed Income","206,145.04","0.01","206,145.04","202,000.00","25746UBT5","US25746UBT51","BYZ5030","100.00","United States","-","USD","0.00","0.00","1.00","Apr 01, 2021","4.10","0.00","-","0.00","0.00","0.00","USD","Mar 07, 2016","Jan 01, 2016"
"WAL-MART STORES INC","Corporates","Fixed Income","188,834.54","0.01","188,834.54","185,000.00","931142DD2","US931142DD23","B621FW9","100.11","United States","-","USD","0.04","1.32","1.00","Apr 15, 2021","4.25","0.04","-","1.32","0.04","1.32","USD","Apr 18, 2011","Apr 18, 2011"
"SUNCOR ENERGY INC","Corporates","Fixed Income","173,779.64","0.01","173,779.64","160,000.00","71644EAB8","US71644EAB83","2028066","104.35","Canada","-","USD","0.52","1.13","1.00","Oct 15, 2021","9.25","0.51","-","1.13","0.51","1.13","USD","Oct 30, 1991","Oct 15, 1991"
"COOPERATIEVE RABOBANK UA MTN RegS","Corporates","Fixed Income","148,596.29","0.01","148,596.29","146,000.00","-","XS1451467127","-","100.47","Netherlands","-","USD","0.30","0.31","1.00","Jul 19, 2021","1.88","0.30","-","0.31","0.30","0.31","USD","Jul 19, 2016","Jul 19, 2016"
"HSBC HOLDINGS PLC","Corporates","Fixed Income","25,349.62","0.00","25,349.62","25,000.00","404280AY5","US404280AY54","BD0QRN0","100.37","United Kingdom","-","USD","0.15","0.50","1.00","May 25, 2021","2.95","0.15","-","0.50","0.15","0.50","USD","May 25, 2016","May 25, 2016"
"LLOYDS BANK PLC","Corporates","Fixed Income","13,207.61","0.00","13,207.61","13,000.00","53944VAP4","US53944VAP40","BDRY298","100.28","United Kingdom","-","USD","0.10","0.52","1.00","May 07, 2021","3.30","0.10","-","0.52","0.10","0.52","USD","May 08, 2018","May 08, 2018"
"USD CASH","Cash and/or Derivatives","Cash","-99,171,736.69","-6.96","-99,171,736.69","-99,171,737.00","-","-","-","100.00","United States","-","USD","0.00","0.11","1.00","-","0.00","0.00","-","0.11","0.00","0.11","USD","Jan 01, 1989","-"
